City,date,day_of_week,hour_beginning,trip_requests,completed_trips,first_trip_eaters,unique_eaters,session_numbers,gross_bookings,promo_costs,resto_payouts,delivery_partner_payouts,online_restaurant_numbers,active_restaurant_numbers,unfulfilled_trips,average_delivery_time,average_delivery_distance,online_minutes,on_trip_minutes,unique_drivers
94,18-Nov,3,12,1451,1450,13,1387,5472,"$18,053",$104,"$11,342","$3,451",1050,1046,0,27.74,1.45,326473.67,201980.11,6059
94,18-Nov,3,13,954,947,11,915,4501,"$11,211",$120,"$7,007","$2,262",1128,1125,0,24.33,1.39,287592.11,122234.44,5893
94,18-Nov,3,14,611,611,8,589,2715,"$7,184",$55,"$4,537","$1,327",1079,1075,0,23.39,1.42,192502.67,88411.83,4728
94,18-Nov,3,15,556,555,6,533,2209,"$6,535",$79,"$4,168","$1,197",851,850,0,41.75,1.40,164368.43,70561.59,3719
94,18-Nov,3,16,609,609,3,581,2384,"$7,870",$49,"$4,999","$1,303",838,837,0,24.58,1.42,171621.03,69927.22,4067
94,18-Nov,3,17,1189,1189,12,1139,3329,"$18,427",$87,"$11,922","$2,562",913,910,0,35.01,1.47,246491.93,140181.43,5549
94,18-Nov,3,18,1530,1527,10,1452,3490,"$23,938",$86,"$15,460","$3,450",1179,1175,0,31.33,1.49,315255.46,229954.15,6319
94,18-Nov,3,19,1039,1037,8,985,2764,"$14,685",$58,"$9,504","$2,231",1179,1175,0,30.18,1.47,303774.37,194449.67,6204
94,18-Nov,3,20,717,715,5,675,2159,"$9,000",$46,"$5,758","$1,546",1092,1090,0,28.02,1.47,232424.16,121312.69,5248
94,18-Nov,3,21,455,453,1,432,1937,"$5,110",$45,"$3,158",$979,694,691,0,28.91,1.54,172767.93,76612.21,4020
94,18-Nov,3,22,311,311,1,300,1631,"$3,358",$25,"$2,000",$693,386,384,0,24.98,1.69,133656.27,57145.18,3136
94,18-Nov,3,23,225,225,2,216,1394,"$2,433",$19,"$1,451",$562,219,218,0,27.73,1.68,104113.08,46392.90,2386
94,19-Nov,4,0,138,138,1,133,1111,"$1,597",$11,$955,$352,128,127,0,27.57,1.83,70985.53,28327.92,1694
94,19-Nov,4,1,86,81,0,78,876,$830,$11,$537,$211,72,72,0,31.40,1.65,46014.96,17596.01,1107
94,19-Nov,4,2,49,47,0,43,621,$446,$8,$263,$170,36,36,0,51.98,2.00,30139.26,18612.48,765
94,19-Nov,4,3,44,43,0,40,480,$366,$7,$200,$149,26,26,0,35.70,1.93,19729.92,13803.63,536
94,19-Nov,4,4,27,27,0,24,329,$234,$7,$132,$84,14,14,0,17.15,1.39,14898.47,5750.49,434
94,19-Nov,4,5,32,32,1,30,468,$303,$4,$178,$108,7,7,0,40.03,1.83,15975.84,4004.35,455
94,19-Nov,4,6,78,78,0,78,435,$733,$5,$421,$227,12,12,0,21.12,1.56,24437.28,10955.40,734
94,19-Nov,4,7,176,175,0,170,629,"$1,580",$16,$967,$486,27,27,0,22.81,1.41,48493.69,21766.94,1306
94,19-Nov,4,8,271,271,1,269,951,"$2,246",$18,"$1,365",$712,115,115,0,21.00,1.30,78552.70,36261.43,1844
94,19-Nov,4,9,320,320,1,314,1352,"$2,954",$26,"$1,853",$825,164,164,0,20.47,1.29,104191.62,44534.65,2427
94,19-Nov,4,10,442,442,7,427,2034,"$5,438",$48,"$3,377","$1,173",204,204,0,22.66,1.46,154639.72,46637.83,3816
94,19-Nov,4,11,1728,1724,20,1658,11429,"$24,092",$91,"$15,419","$5,347",379,379,0,27.23,1.53,275443.25,157501.82,5716
94,19-Nov,4,12,1448,1441,6,1385,4443,"$17,106",$84,"$10,631","$4,186",1053,1050,0,24.81,1.45,331002.13,206285.18,6239
94,19-Nov,4,13,945,941,10,905,3051,"$10,896",$67,"$6,778","$2,746",1142,1139,0,23.23,1.43,287051.87,121653.80,5944
94,19-Nov,4,14,609,608,4,582,2225,"$6,795",$70,"$4,258","$1,445",1085,1082,0,25.83,1.37,160067.94,92809.73,4476
94,19-Nov,4,15,492,492,5,471,1974,"$5,496",$54,"$3,463","$1,193",849,848,0,23.65,1.42,128385.03,71785.77,3041
94,19-Nov,4,16,586,583,4,555,2221,"$7,520",$37,"$4,869","$1,457",839,838,0,24.39,1.47,136728.63,72397.89,3527
94,19-Nov,4,17,1225,1220,9,1146,3108,"$19,864",$97,"$13,090","$3,604",913,910,0,27.63,1.50,257197.19,144462.18,6028
94,19-Nov,4,18,1363,1362,10,1284,3300,"$20,015",$67,"$12,855","$4,180",1193,1189,0,26.26,1.52,353906.64,223956.03,7077
94,19-Nov,4,19,1073,1071,5,1012,2575,"$14,918",$46,"$9,629","$2,913",1180,1176,0,26.29,1.50,338746.84,192766.71,6999
94,19-Nov,4,20,659,658,4,633,1985,"$8,442",$74,"$5,384","$1,749",1085,1083,0,26.09,1.53,237052.63,120887.93,5678
94,19-Nov,4,21,413,413,1,398,1666,"$4,561",$36,"$2,795","$1,013",695,693,0,24.34,1.56,157309.72,82546.32,3934
94,19-Nov,4,22,349,348,1,332,1456,"$3,755",$23,"$2,254",$859,390,389,0,22.51,1.64,117554.63,62105.98,2843
94,19-Nov,4,23,257,257,2,248,1248,"$3,112",$34,"$1,865",$683,226,226,0,26.74,1.75,88252.56,46423.13,2153
94,20-Nov,5,0,152,152,2,150,899,"$1,715",$12,"$1,004",$423,132,132,0,26.74,1.93,60458.74,31134.10,1466
94,20-Nov,5,1,87,85,0,82,701,$876,$12,$506,$252,72,72,0,22.26,1.91,39775.08,18938.82,990
94,20-Nov,5,2,60,59,2,54,487,$666,$7,$394,$211,39,39,0,21.75,1.96,29919.95,11344.04,718
94,20-Nov,5,3,39,39,0,39,446,$392,$4,$234,$132,28,28,0,26.36,1.71,20871.01,5923.07,514
94,20-Nov,5,4,21,21,0,20,223,$187,$4,$109,$67,15,15,0,17.90,1.47,15001.91,4003.06,387
94,20-Nov,5,5,23,23,0,23,218,$229,$4,$130,$79,7,7,0,21.61,1.90,17456.46,3660.57,460
94,20-Nov,5,6,93,93,0,92,353,$896,$6,$522,$223,11,11,0,21.59,1.70,29648.84,10857.49,818
94,20-Nov,5,7,173,173,1,171,609,"$1,586",$15,$987,$412,27,27,0,21.35,1.33,56989.59,21883.51,1446
94,20-Nov,5,8,271,271,0,263,893,"$2,343",$18,"$1,416",$628,114,114,0,20.81,1.31,93503.24,35696.37,2141
94,20-Nov,5,9,375,375,2,370,1384,"$3,268",$34,"$2,010",$862,168,168,0,20.67,1.27,124658.99,45436.66,2737
94,20-Nov,5,10,465,464,7,446,2066,"$5,513",$30,"$3,442","$1,064",203,203,0,23.11,1.50,175210.54,44934.59,4086
94,20-Nov,5,11,1741,1741,18,1671,3840,"$25,176",$107,"$16,172","$4,437",386,386,0,26.65,1.49,280689.02,158307.06,5798
94,20-Nov,5,12,1501,1498,9,1439,3112,"$18,878",$94,"$11,873","$3,513",1053,1051,0,24.99,1.40,334390.26,207713.86,6242
94,20-Nov,5,13,920,917,7,879,2483,"$10,704",$67,"$6,760","$2,135",1143,1141,0,23.11,1.34,292169.03,120124.96,5997
94,20-Nov,5,14,651,650,5,624,2079,"$7,646",$69,"$4,866","$1,399",1085,1083,0,23.44,1.39,196333.45,91122.07,4832
94,20-Nov,5,15,527,526,6,506,1691,"$6,072",$44,"$3,824","$1,128",856,856,0,21.98,1.46,168723.29,68552.25,3821
94,20-Nov,5,16,657,655,3,618,1978,"$8,828",$60,"$5,729","$1,393",841,841,0,23.96,1.41,181554.59,73662.48,4324
94,20-Nov,5,17,1267,1265,11,1197,2876,"$19,452",$95,"$12,578","$2,734",926,924,0,25.22,1.47,270442.53,146461.78,5976
94,20-Nov,5,18,1443,1440,11,1344,3016,"$22,760",$93,"$14,789","$3,369",1194,1191,0,26.85,1.50,344958.55,226556.03,6812
94,20-Nov,5,19,1089,1088,7,1035,2514,"$15,386",$77,"$9,865","$2,314",1179,1176,0,25.03,1.49,340744.70,196837.99,6837
94,20-Nov,5,20,744,741,9,692,1969,"$9,717",$38,"$6,248","$1,590",1087,1085,0,25.62,1.48,272588.74,132887.19,6023
94,20-Nov,5,21,487,486,5,466,1617,"$5,756",$33,"$3,603","$1,031",719,717,0,26.36,1.48,207593.25,93107.37,4741
94,20-Nov,5,22,447,447,4,423,1505,"$4,903",$44,"$2,950",$979,398,397,0,25.97,1.60,162385.24,74413.47,3720
94,20-Nov,5,23,323,323,4,312,1265,"$3,672",$26,"$2,200",$777,240,240,0,29.38,1.63,126564.72,58127.15,2901
94,21-Nov,6,0,203,202,0,195,973,"$2,287",$19,"$1,366",$501,142,142,0,27.71,1.76,82915.55,38915.40,2020
94,21-Nov,6,1,134,134,1,130,762,"$1,590",$14,$952,$339,77,77,0,26.90,1.67,52225.64,25328.16,1248
94,21-Nov,6,2,84,84,1,82,517,$836,$21,$488,$275,42,42,0,38.49,1.68,33493.81,13847.20,843
94,21-Nov,6,3,48,48,1,45,460,$574,$9,$336,$166,28,28,0,24.19,1.93,22814.02,9024.87,566
94,21-Nov,6,4,34,33,0,33,298,$301,$0,$180,$117,14,14,0,23.47,1.69,15992.94,5951.22,431
94,21-Nov,6,5,26,26,0,26,249,$235,$4,$136,$85,8,8,0,20.85,1.67,16716.50,4590.62,442
94,21-Nov,6,6,64,64,1,63,330,$624,$8,$375,$151,13,13,0,22.08,1.48,27428.24,9632.20,809
94,21-Nov,6,7,224,223,1,218,632,"$2,333",$14,"$1,457",$534,27,27,0,24.44,1.47,58090.20,28992.68,1433
94,21-Nov,6,8,388,388,1,376,1043,"$3,954",$21,"$2,445",$895,90,90,0,21.88,1.34,98078.56,57035.63,2214
94,21-Nov,6,9,506,504,2,490,1357,"$4,990",$36,"$3,142","$1,135",133,133,0,22.52,1.31,136418.44,76944.69,2913
94,21-Nov,6,10,606,606,5,586,2000,"$7,661",$33,"$4,970","$1,336",190,190,0,25.60,1.40,168508.26,86555.69,3927
94,21-Nov,6,11,1757,1755,24,1636,4397,"$29,008",$66,"$19,110","$4,289",337,337,0,28.84,1.45,263009.70,174149.55,5460
94,21-Nov,6,12,1764,1761,25,1678,4406,"$25,507",$106,"$16,659","$4,187",973,971,0,28.66,1.34,321427.79,267482.93,6064
94,21-Nov,6,13,1137,1135,8,1075,3649,"$14,621",$82,"$9,327","$2,661",1078,1076,0,24.04,1.45,311602.67,197850.23,6146
94,21-Nov,6,14,740,738,7,712,2861,"$8,687",$36,"$5,584","$1,566",1034,1032,0,22.23,1.38,225780.99,119753.75,5328
94,21-Nov,6,15,647,646,8,618,3166,"$7,936",$63,"$5,065","$1,364",859,859,0,22.68,1.38,188988.57,94020.98,4236
94,21-Nov,6,16,687,686,8,645,2501,"$9,390",$49,"$6,110","$1,513",835,835,0,23.79,1.46,197805.47,90141.82,4615
94,21-Nov,6,17,1490,1487,17,1372,3700,"$25,662",$77,"$16,949","$3,558",891,889,0,28.81,1.52,290071.03,179916.51,6216
94,21-Nov,6,18,1674,1671,22,1560,3687,"$28,135",$101,"$18,517","$4,068",1093,1090,0,32.24,1.40,355003.93,299905.09,6737
94,21-Nov,6,19,1069,1065,11,1013,2760,"$15,583",$60,"$10,044","$2,417",1088,1085,0,26.87,1.45,352522.65,266678.34,6763
94,21-Nov,6,20,687,687,4,656,2119,"$8,918",$51,"$5,675","$1,472",1021,1019,0,24.00,1.49,272613.65,145807.63,6054
94,21-Nov,6,21,540,536,5,510,1817,"$6,341",$38,"$3,967","$1,144",699,697,0,24.32,1.53,202992.73,97397.03,4626
94,21-Nov,6,22,444,443,3,424,1585,"$4,907",$34,"$2,985",$976,389,388,0,26.77,1.59,159628.87,73944.65,3607
94,21-Nov,6,23,308,307,7,293,1325,"$3,540",$46,"$2,115",$736,226,226,0,28.15,1.67,128766.12,61611.11,2881
1944,8-Nov,7,0,306,305,1,289,1705,"$2,620",$91,"$1,563",$647,236,236,0,22.50,1.63,17278.45,8662.06,412
1944,8-Nov,7,1,163,162,4,160,1196,"$1,445",$62,$854,$345,143,143,0,23.43,1.70,10804.19,4719.12,258
1944,8-Nov,7,2,98,98,4,97,884,$839,$47,$484,$213,77,77,0,29.51,1.80,5434.26,2957.51,142
1944,8-Nov,7,3,42,42,2,42,579,$326,$18,$188,$92,37,37,0,27.36,1.58,3574.33,1479.75,88
1944,8-Nov,7,4,33,32,0,32,451,$256,$14,$156,$89,26,26,0,28.21,1.75,2593.90,847.31,68
1944,8-Nov,7,5,32,32,0,32,402,$278,$21,$171,$84,25,25,0,21.19,1.82,3229.17,750.75,84
1944,8-Nov,7,6,105,105,2,104,532,$866,$37,$536,$218,35,35,0,19.50,1.42,5460.02,2093.75,159
1944,8-Nov,7,7,287,287,0,287,959,"$2,453",$83,"$1,577",$588,139,139,0,20.29,1.41,12339.65,5564.87,326
1944,8-Nov,7,8,573,573,4,558,1651,"$4,968",$125,"$3,207","$1,161",219,219,0,21.76,1.33,22803.96,11356.51,514
1944,8-Nov,7,9,805,804,5,795,2368,"$7,102",$144,"$4,588","$1,627",247,247,0,24.99,1.43,31602.04,17969.64,668
1944,8-Nov,7,10,908,906,20,883,4630,"$8,348",$182,"$5,338","$1,922",285,285,0,25.59,1.51,40436.35,21016.33,931
1944,8-Nov,7,11,2047,2044,17,1964,22877,"$23,726",$180,"$15,499","$4,759",549,549,0,24.96,1.56,61297.30,39945.98,1297
1944,8-Nov,7,12,2134,2130,40,2051,6970,"$22,743",$193,"$14,804","$4,956",1142,1141,0,23.23,1.54,76050.68,54714.55,1420
1944,8-Nov,7,13,1464,1462,19,1410,6791,"$14,541",$185,"$9,446","$3,415",1160,1159,0,22.22,1.55,71897.33,40261.06,1447
1944,8-Nov,7,14,1045,1042,13,1008,4502,"$9,515",$160,"$6,153","$2,148",1068,1067,0,21.73,1.53,53231.27,28353.88,1237
1944,8-Nov,7,15,845,845,20,825,3712,"$7,926",$143,"$5,143","$1,751",890,890,0,21.31,1.51,43901.24,22979.97,965
1944,8-Nov,7,16,1003,1000,13,970,6022,"$10,837",$164,"$7,169","$2,154",900,900,0,24.05,1.53,45701.36,21924.27,1053
1944,8-Nov,7,17,2262,2257,38,2133,6573,"$27,354",$206,"$17,720","$5,215",1020,1020,0,27.00,1.60,64790.90,46925.32,1365
1944,8-Nov,7,18,2759,2749,55,2619,6454,"$30,970",$225,"$19,938","$6,020",1224,1222,0,32.35,1.57,71677.09,67797.04,1413
1944,8-Nov,7,19,1767,1762,32,1700,4521,"$18,167",$200,"$11,631","$3,946",1226,1225,0,28.22,1.58,69076.03,63194.77,1353
1944,8-Nov,7,20,1035,1035,18,990,5266,"$9,819",$169,"$6,272","$2,176",1155,1154,0,21.29,1.53,49345.15,31590.80,1163
1944,8-Nov,7,21,753,751,6,716,3119,"$6,488",$137,"$4,090","$1,575",841,840,0,21.37,1.52,34943.10,20267.90,806
1944,8-Nov,7,22,553,553,8,542,2443,"$4,597",$133,"$2,786","$1,162",517,516,0,21.55,1.61,25923.91,14581.97,615
1944,8-Nov,7,23,405,405,4,391,2015,"$3,508",$90,"$2,144",$847,326,326,0,23.37,1.54,18802.62,10954.49,447
1944,9-Nov,1,0,229,229,1,225,1488,"$1,866",$66,"$1,088",$482,206,206,0,20.80,1.66,11184.82,5901.60,291
1944,9-Nov,1,1,130,129,2,128,1131,"$1,114",$49,$671,$266,127,127,0,21.81,1.62,7038.46,4105.25,170
1944,9-Nov,1,2,70,70,1,68,810,$591,$26,$352,$144,70,70,0,21.10,1.74,4015.96,1953.81,107
1944,9-Nov,1,3,44,44,2,44,537,$342,$33,$189,$93,34,34,0,22.91,1.83,2633.09,1253.21,63
1944,9-Nov,1,4,34,34,0,34,435,$277,$12,$169,$84,22,22,0,21.59,1.76,2445.07,897.35,64
1944,9-Nov,1,5,36,36,0,36,384,$237,$14,$142,$85,24,24,0,18.75,1.58,2971.02,956.74,75
1944,9-Nov,1,6,124,124,2,124,613,$918,$37,$561,$257,35,35,0,20.15,1.46,6120.89,2421.51,176
1944,9-Nov,1,7,210,209,3,208,804,"$1,538",$47,$979,$429,136,136,0,21.28,1.35,12235.51,4739.57,316
1944,9-Nov,1,8,339,339,4,339,1236,"$2,374",$92,"$1,483",$693,219,219,0,20.37,1.42,20281.58,7398.35,473
1944,9-Nov,1,9,444,443,3,438,1530,"$3,281",$87,"$2,089",$910,251,251,0,19.79,1.42,27537.34,9809.47,590
1944,9-Nov,1,10,577,575,7,566,4186,"$4,851",$162,"$3,039","$1,260",297,297,0,21.19,1.50,34985.97,10732.54,844
1944,9-Nov,1,11,1779,1778,6,1729,5312,"$18,676",$206,"$11,906","$4,157",618,618,0,22.92,1.55,57017.82,32328.17,1212
1944,9-Nov,1,12,1481,1477,23,1440,9011,"$13,008",$197,"$8,213","$3,480",1213,1213,0,20.42,1.47,69167.97,36360.70,1319
1944,9-Nov,1,13,923,922,13,889,4827,"$7,762",$210,"$4,921","$2,139",1241,1241,0,19.63,1.48,59562.65,22805.92,1257
1944,9-Nov,1,14,654,652,11,637,4472,"$5,433",$148,"$3,479","$1,350",1099,1099,0,19.49,1.43,42689.00,16477.57,1024
1944,9-Nov,1,15,595,594,10,579,3035,"$5,085",$126,"$3,274","$1,247",902,902,0,21.89,1.53,36205.61,13837.07,836
1944,9-Nov,1,16,829,828,12,793,4776,"$7,910",$143,"$5,076","$1,745",925,925,0,27.26,1.53,39736.90,16450.21,934
1944,9-Nov,1,17,1854,1852,20,1790,21888,"$20,185",$195,"$12,903","$3,838",1108,1108,0,23.22,1.58,61044.97,36913.52,1342
1944,9-Nov,1,18,1937,1934,26,1856,6699,"$20,041",$221,"$12,785","$4,007",1355,1355,0,24.19,1.50,78541.24,49053.41,1551
1944,9-Nov,1,19,1347,1345,8,1292,4894,"$12,525",$167,"$7,929","$2,820",1351,1351,0,20.83,1.51,73828.08,34706.65,1543
1944,9-Nov,1,20,889,888,17,847,5121,"$7,868",$182,"$4,996","$1,858",1241,1241,0,20.48,1.53,56825.23,22916.84,1283
1944,9-Nov,1,21,683,680,5,662,4057,"$5,845",$132,"$3,644","$1,451",870,870,0,22.00,1.59,43237.29,17867.59,1000
1944,9-Nov,1,22,533,530,7,512,2581,"$4,574",$138,"$2,830","$1,126",522,522,0,21.65,1.57,32419.81,12465.79,763
1944,9-Nov,1,23,382,382,1,380,2104,"$3,265",$111,"$1,963",$811,326,326,0,21.43,1.60,23228.24,9527.65,569
1944,10-Nov,2,0,220,220,2,217,1691,"$1,892",$65,"$1,106",$469,215,215,0,25.36,1.60,14910.71,6264.62,351
1944,10-Nov,2,1,125,125,1,123,1274,"$1,070",$34,$639,$270,140,140,0,26.29,1.73,9061.87,3345.95,226
1944,10-Nov,2,2,67,67,0,67,936,$549,$39,$317,$141,67,67,0,30.63,1.77,4907.60,2003.51,132
1944,10-Nov,2,3,47,47,1,47,687,$338,$21,$194,$104,36,36,0,21.28,1.75,2667.31,1065.65,69
1944,10-Nov,2,4,30,30,0,30,521,$218,$11,$129,$72,27,27,0,24.57,1.74,1836.81,792.04,53
1944,10-Nov,2,5,43,43,0,42,495,$293,$6,$173,$101,25,25,0,25.00,1.82,2117.38,1174.60,72
1944,10-Nov,2,6,143,143,1,142,758,"$1,034",$36,$632,$289,40,40,0,26.17,1.45,5228.75,3072.29,156
1944,10-Nov,2,7,227,227,0,220,924,"$1,546",$55,$979,$462,165,165,0,21.00,1.43,11522.34,5453.21,302
1944,10-Nov,2,8,391,391,3,388,1384,"$2,799",$82,"$1,757",$787,260,260,0,19.59,1.33,19470.31,8161.90,459
1944,10-Nov,2,9,434,433,2,427,1680,"$3,270",$91,"$2,103",$889,296,296,0,18.51,1.32,27126.03,10271.77,603
1944,10-Nov,2,10,556,555,3,545,2648,"$4,902",$142,"$3,098","$1,217",349,349,0,21.13,1.56,36152.82,10094.22,877
1944,10-Nov,2,11,1836,1833,26,1793,4311,"$19,477",$207,"$12,346","$4,357",662,662,0,22.79,1.58,60741.45,34655.76,1287
1944,10-Nov,2,12,1365,1362,14,1322,3610,"$11,740",$190,"$7,409","$3,189",1302,1302,0,19.76,1.46,72728.89,35265.52,1393
1944,10-Nov,2,13,935,933,11,911,2783,"$8,042",$198,"$5,126","$2,172",1336,1336,0,20.96,1.48,62197.68,22506.62,1304
1944,10-Nov,2,14,667,665,7,638,2238,"$5,459",$132,"$3,519","$1,382",1171,1171,0,20.61,1.49,43683.95,16141.15,1055
1944,10-Nov,2,15,573,572,4,552,2189,"$5,147",$123,"$3,299","$1,211",959,959,0,20.36,1.54,37818.07,13533.32,873
1944,10-Nov,2,16,810,809,10,782,2832,"$8,015",$207,"$5,219","$1,672",981,981,0,21.72,1.50,42274.31,16094.08,1000
1944,10-Nov,2,17,1803,1803,18,1748,4325,"$19,040",$195,"$12,093","$3,742",1187,1187,0,23.09,1.54,64112.60,37262.75,1405
1944,10-Nov,2,18,1930,1926,16,1862,4296,"$19,731",$191,"$12,534","$4,028",1465,1464,0,22.48,1.54,80071.73,48281.27,1583
1944,10-Nov,2,19,1275,1274,13,1225,3350,"$11,833",$171,"$7,525","$2,655",1471,1469,0,20.88,1.47,76223.33,34458.17,1577
1944,10-Nov,2,20,868,868,14,836,2691,"$7,700",$182,"$4,974","$1,817",1337,1335,0,20.56,1.47,60496.48,22566.31,1365
1944,10-Nov,2,21,694,692,11,663,2392,"$5,932",$133,"$3,760","$1,468",932,931,0,28.13,1.54,48517.11,14026.58,1077
1944,10-Nov,2,22,528,527,4,515,2108,"$4,433",$117,"$2,762","$1,112",584,583,0,27.98,1.51,37666.69,15468.61,830
1944,10-Nov,2,23,368,368,4,363,1718,"$3,185",$90,"$1,938",$779,370,370,0,20.01,1.54,28281.16,9592.72,663
1944,11-Nov,3,0,218,218,2,212,1363,"$1,809",$75,"$1,075",$468,232,232,0,22.13,1.68,16827.11,5626.49,414
1944,11-Nov,3,1,142,142,2,136,1051,"$1,221",$47,$721,$307,146,146,0,20.12,1.70,9232.27,3609.65,240
1944,11-Nov,3,2,68,66,2,66,751,$582,$34,$371,$143,71,71,0,43.87,1.62,4947.98,1649.92,125
1944,11-Nov,3,3,30,30,0,30,580,$277,$14,$164,$71,34,34,0,38.17,2.11,2919.16,1139.14,76
1944,11-Nov,3,4,30,30,0,30,383,$188,$10,$109,$70,26,26,0,31.10,1.63,2237.00,792.76,64
1944,11-Nov,3,5,35,35,0,35,387,$262,$15,$162,$84,25,25,0,27.91,1.62,2943.79,943.21,79
1944,11-Nov,3,6,125,125,2,125,635,$933,$37,$570,$256,38,38,0,20.18,1.39,6281.16,2670.18,176
1944,11-Nov,3,7,187,186,2,185,779,"$1,355",$54,$861,$385,160,160,0,21.48,1.34,13218.55,4586.14,351
1944,11-Nov,3,8,345,341,4,336,1201,"$2,388",$82,"$1,510",$692,250,250,0,19.74,1.33,21544.44,7608.32,496
1944,11-Nov,3,9,413,413,4,409,1619,"$2,992",$84,"$1,900",$838,283,283,0,19.08,1.33,28654.62,9177.54,618
1944,11-Nov,3,10,526,523,4,515,2771,"$5,035",$144,"$3,249","$1,170",332,332,0,27.11,1.50,37099.75,9586.55,900
1944,11-Nov,3,11,1895,1888,18,1830,6435,"$19,280",$193,"$12,291","$4,437",659,659,0,22.63,1.59,60540.14,33565.37,1284
1944,11-Nov,3,12,1478,1477,19,1439,6353,"$13,474",$187,"$8,516","$3,437",1330,1330,0,21.02,1.47,72860.08,37413.26,1375
1944,11-Nov,3,13,914,913,9,884,5450,"$7,871",$198,"$5,010","$2,116",1355,1355,0,20.97,1.49,62879.34,22386.03,1320
1944,11-Nov,3,14,664,661,6,638,3213,"$5,520",$140,"$3,563","$1,360",1192,1192,0,20.38,1.43,45628.97,16424.84,1060
1944,11-Nov,3,15,552,551,9,534,2716,"$5,070",$120,"$3,314","$1,135",974,974,0,20.70,1.44,39181.32,13290.78,888
1944,11-Nov,3,16,774,773,8,739,3205,"$7,579",$194,"$4,954","$1,610",1010,1010,0,21.57,1.50,41466.56,15832.21,984
1944,11-Nov,3,17,1830,1828,21,1754,4772,"$19,643",$195,"$12,588","$3,767",1217,1217,0,23.26,1.49,60926.41,36561.97,1355
1944,11-Nov,3,18,1888,1886,13,1809,4608,"$18,985",$195,"$12,137","$3,913",1495,1494,0,22.59,1.51,77862.38,48699.82,1544
1944,11-Nov,3,19,1389,1383,20,1321,3739,"$12,958",$177,"$8,345","$2,899",1486,1485,0,21.55,1.51,74008.30,34874.39,1532
1944,11-Nov,3,20,934,929,11,884,2980,"$8,484",$162,"$5,516","$1,957",1346,1345,0,20.77,1.53,57997.84,23873.57,1317
1944,11-Nov,3,21,680,677,9,645,2582,"$5,886",$127,"$3,798","$1,420",935,935,0,21.03,1.49,45045.13,17063.61,1035
1944,11-Nov,3,22,523,522,5,512,2283,"$4,374",$131,"$2,729","$1,093",564,564,0,23.45,1.48,34724.77,12869.73,799
1944,11-Nov,3,23,395,394,6,392,1906,"$3,287",$90,"$2,023",$841,359,359,0,19.52,1.61,24555.76,9613.95,565
1944,12-Nov,4,0,253,251,2,245,1468,"$2,228",$89,"$1,354",$549,237,237,0,25.22,1.75,15827.95,6061.99,385
1944,12-Nov,4,1,144,143,1,137,1146,"$1,191",$44,$707,$317,150,150,0,28.12,1.78,9291.49,3818.18,235
1944,12-Nov,4,2,75,75,1,73,701,$529,$29,$308,$162,73,73,0,21.09,1.67,4956.73,2140.49,132
1944,12-Nov,4,3,39,39,0,38,580,$242,$16,$140,$85,38,38,0,16.15,1.60,3032.88,1358.67,77
1944,12-Nov,4,4,25,25,0,25,396,$174,$3,$105,$67,25,25,0,17.44,1.47,2574.93,854.53,63
1944,12-Nov,4,5,43,43,0,43,403,$260,$11,$152,$116,25,25,0,29.42,1.59,2991.29,917.58,83
1944,12-Nov,4,6,137,137,0,133,606,$962,$27,$586,$320,39,39,0,21.42,1.41,4834.09,3018.57,144
1944,12-Nov,4,7,186,186,2,186,857,"$1,338",$46,$846,$426,168,168,0,21.51,1.36,10492.28,4830.28,271
1944,12-Nov,4,8,375,375,3,374,1294,"$2,607",$75,"$1,620",$871,257,257,0,20.07,1.44,17736.37,7758.87,420
1944,12-Nov,4,9,452,451,7,442,1803,"$3,308",$88,"$2,107","$1,025",299,299,0,18.98,1.34,24407.39,9525.37,581
1944,12-Nov,4,10,530,529,3,521,2715,"$4,567",$168,"$2,881","$1,270",356,356,0,20.52,1.44,35074.43,10275.91,858
1944,12-Nov,4,11,1842,1838,24,1787,4346,"$20,040",$191,"$12,838","$4,867",673,673,0,22.89,1.58,58174.01,33212.89,1226
1944,12-Nov,4,12,1337,1333,14,1299,3553,"$12,203",$182,"$7,752","$3,511",1353,1353,0,20.40,1.47,69056.20,35514.11,1320
1944,12-Nov,4,13,933,931,5,893,2693,"$8,030",$219,"$5,092","$2,401",1375,1375,0,19.54,1.42,57673.19,21867.95,1259
1944,12-Nov,4,14,664,661,8,637,2301,"$5,769",$150,"$3,705","$1,572",1194,1194,0,20.38,1.51,40427.29,16868.88,944
1944,12-Nov,4,15,565,563,8,540,2221,"$4,821",$126,"$3,091","$1,314",989,989,0,20.09,1.46,32914.31,13165.78,780
1944,12-Nov,4,16,779,776,7,747,2763,"$7,670",$198,"$4,916","$1,834",1020,1020,0,21.50,1.54,35061.96,15730.16,870
1944,12-Nov,4,17,1878,1877,21,1808,4417,"$19,829",$170,"$12,701","$4,343",1228,1228,0,24.28,1.57,54186.52,37375.84,1259
1944,12-Nov,4,18,1921,1916,23,1845,4400,"$19,474",$188,"$12,447","$4,498",1503,1502,0,23.32,1.51,73354.15,49605.03,1457
1944,12-Nov,4,19,1345,1344,17,1286,3624,"$12,831",$175,"$8,230","$3,170",1520,1519,0,20.95,1.47,68427.83,35221.72,1444
1944,12-Nov,4,20,990,987,4,943,2753,"$8,807",$146,"$5,621","$2,343",1382,1381,0,22.55,1.50,51498.56,24267.55,1206
